#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
title_noyan_desc;This title was originally granted to Mongolian battlefield commanders, but as they were awarded conquered land to administrate, it came to represent a form of higher nobility.;Ce titre était à l'origine accordé aux commandants qui avaient officié sur les champs de bataille. Cependant, comme la récompense était l'administration de la région conquise, le titre a fini par représenter une forme de haute noblesse.;Ursprünglich wurde dieser Titel mongolische Feldherren verliehen, doch nachdem sie mit eroberten Land belohnt wurden, repräsentierte dieser Titel eine Art höherer Adligkeit.;;Este título fue concedido originalmente a los comandantes del campo de batalla de Mongolia, pero a medida que fueron premiados con tierras conquistadas para administrar, llegó a representar una forma de alta nobleza.;;;;;;;;;x
title_baghatur;Baghatur;Baghatur;Baghatur;;Baghatur;;;;;;;;;x
title_baghatur_desc;This honorific, which means hero or valiant warrior, is the rough equivalent of European knighthood. It is usually granted only to those who have truly distinguished themselves in battle.;Cet honneur, qui se traduit par héros ou vaillant guerrier, est en quelque sorte l'équivalent de la chevalerie européenne. Ce titre n'est habituellement accordé qu'à ceux qui se sont véritablement distingués au combat.;Dieser Ehrentitel, der Held oder tapferer Krieger bedeutet, ist ungefähr das Äquivalent zur europäischen Ritterschaft. Er wird normalerweise nur jenen verliehen, die sich in der Schlacht wirklich ausgezeichnet haben.;;Este título honorífico, que significa héroe o guerrero valiente, es el equivalente a la caballería Europea. Por lo general, sólo se concede a aquellos que realmente se han distinguido en la batalla.;;;;;;;;;x
title_lawspeaker;Lawspeaker;Lögsögumad;Rechtsprecher;;Lawspeaker;;;;;;;;;x
title_lawspeaker_desc;The Lawspeaker memorizes the law of the realm and serves as its highest judicator. Needless to say, this comes with a great amount of prestige and responsibility.;Le lögösumad mémorise la loi du royaume et agit en tant que juge suprême. Cela va sans dire, ce titre apporte avec lui son lot de prestige et de responsabilités.;Der Rechtsprecher bewahrt das Gesetz des Reiches und dient als höchster Richter. Selbstredend ist dies mit sehr viel Prestige und Verantwortung verbunden.;;El Lawspeaker memoriza la ley del reino, y sirve como su más alto juez. No hace falta decir que esto tiene un gran prestigio y responsabilidad.;;;;;;;;;x
title_drottseti;Dróttseti;Dróttseti;Dróttseti;;Dróttseti;;;;;;;;;x
title_drottseti_desc;The Dróttseti serves as a steward of the realm in a function similar to a seneschal, and it is considered to be a very prestigious post.;Le dróttseti est l'intendant du royaume, sa fonction est similaire au sénéchal. C'est un poste que l'on considère des plus prestigieux.;Der Dróttseti dient als Verwalter des Reiches, ähnlich einem Seneschall, und wird als sehr angesehener Posten betrachtet.;;El Dróttseti sirve como regente del reino en una función similar a un senescal, y se considera un puesto muy prestigioso.;;;;;;;;;x
title_court_skald;Court Skald;Scalde de la Cour;Hofskalde;;Skald de la Corte;;;;;;;;;x
title_court_skald_desc;Skaldic poetry is a greatly respected art, and the Court Skald is regarded as the realm's foremost expert on verse and prose. The Skald is ultimately responsible for chronicling the ruler's deeds for posterity.;La poésie scaldique est un art très respecté et le scalde de la cour est considéré comme le plus éminent expert du royaume en ce qui a trait aux vers et à la prose. Le scalde détient aussi le mandat de faire la chronique des actes du souverain pour la postérité.;Skaldische Dichtkunst ist eine sehr angesehene Kunst und der Hofskalde wird als der führende Experte des Reiches im Hinblick auf Lyrik und Prosa betrachtet. Der Skalde ist verantwortlich, die Taten des Herrschers für die Nachwelt zu bewahren.;;La poesía Skaldica es un arte muy respetado y el Skald de la Corte es considerado como el mayor experto del reino en verso y prosa. El Skald es responsable de la crónica de las andanzas del gobernante para la posteridad.;;;;;;;;;x
title_marksman;Merkismaðr;Merkismaðr;Merkismaðr;;Merkismaðr;;;;;;;;;x
title_marksman_desc;Literally meaning Marksman, the Merkismaðr has the honor of serving as the standard-bearer.;Littéralement 'tireur d'élite', le merkismaðr a l'honneur de servir comme porte-étendard.;Wörtlich übersetzt "Mann des Zeichens", hat der Merkismaðr die Ehre, das Banner des Herrschers zu tragen.;;Literalmente significa Hombre de Marcas", el Merkismaðr tiene el honor de ser el abanderado.;;;;;;;;;x
title_hirdman;Hirdman;Hirdman;Hirdmann;;Hirdman;;;;;;;;;x
title_hirdman_desc;The Hirdmen are seen as the ruler's trusted companions in arms, and the holders of this title command a great deal of respect.;Les hirdmans sont vus comme de loyaux compagnons d'armes du dirigeant et ceux qui portent ce titre suscitent un grand respect.;Die Hirdmänner sind die vertrauenswürdigsten Waffenbrüder des Herrschers und die Träger dieses Titels erhalten viel Respekt.;;Los Hirdmen son los compañeros de confianza del gobernante en armas, y los que ostentan este título son muy respetados.;;;;;;;;;x
title_shahrwaraz;Shahrwarãz;Shahrwarãz;Shahrwarãz;;Shahrwarãz;;;;;;;;;x
title_shahrwaraz_desc;The Shahrwarãz, the Boar of the Empire, is a prestigious honorary title dating back to the Sassanids. In Zoroastrianism, the boar is closely associated with the Izad Vahram, the epitome of victory. This honorific can only be bestowed upon those with exceptional martial ability.;Le shahrwarãz, le 'sanglier impérial', est un titre honorifique de prestige qui remonte à l'époque des Sassanides. Dans le zoroastrisme, le sanglier est étroitement associé à Izad Vahram, la quintessence de la victoire. Cet honneur ne peut être accordé qu'à ceux qui font preuve d'une maîtrise exceptionnelle des armes.;Der Shahrwarãz, der "Eber des Reiches", ist ein prestigeträchtiger Ehrentitel, der auf die Sassaniden zurückgeht. Im Zoroastrianismus ist der Eber eng mit dem Izad Vahram, dem Inbegriff des Sieges, verbunden. Dieser Ehrentitel kann nur Charakteren mit außergewöhnlicher Kriegsführung zuteil werden.;;El Shahrwarãz, el Verraco del Imperio, es un prestigioso título honorífico que data de los Sasánidas. En el Zoroastrismo, el verraco está estrechamente relacionado con el Izad Vahram, el epítome de la victoria. Este título honorífico sólo puede ser otorgado a aquellos con una capacidad marcial excepcional.;;;;;;;;;x
title_kardarigan;Kardarigan;Kardarigan;Kardarigan;;Kardarigan;;;;;;;;;x
title_kardarigan_desc;This honorific means black hawk and was granted to several gifted Sassanid generals for their achievements on the field of battle. It can only be bestowed upon those with exceptional martial ability.;Ce titre honorifique signifie 'buse noire' et a été décerné à plusieurs généraux sassanides très talentueux en reconnaissance de leurs exploits sur le champ de bataille. Cet honneur ne peut être accordé qu'à ceux qui font preuve d'une maîtrise exceptionnelle des armes.;Dieser Ehrentitel bedeutet "Schwarzer Habicht" und wurde mehreren begabten Sassaniden-Generälen als Belohnung für ihre Schlachterfolge vergeben. Er kann nur Charakteren mit außergewöhnlicher Kriegsführung zuteil werden.;;Este título honorífico significa halcón negro y fue concedido a varios generales Sasánidas por sus logros en el campo de batalla. Sólo puede ser otorgado a aquellos con una capacidad marcial excepcional.;;;;;;;;;x
title_shahin;Shahin;Shahin;Shahin;;Shahin;;;;;;;;;x
title_shahin_desc;This honorific means falcon and was granted to several gifted Sassanid generals for their achievements on the field of battle. It can only be bestowed upon those with exceptional martial ability.;Ce titre honorifique signifie 'faucon' et a été décerné à plusieurs généraux sassanides très talentueux en reconnaissance de leurs exploits sur le champ de bataille. Cet honneur ne peut être accordé qu'à ceux qui font preuve d'une maîtrise exceptionnelle des armes.;Dieser Ehrentitel bedeutet "Falke" und wurde mehreren begabten Sassaniden-Generälen als Belohnung für ihre Schlachterfolge vergeben. Er kann nur Charakteren mit außergewöhnlicher Kriegsführung zuteil werden.;;Este título honorífico significa halcón y fue concedido a varios generales Sasánidas por sus logros en el campo de batalla. Sólo puede ser otorgado a aquellos con una capacidad marcial excepcional.;;;;;;;;;x
title_pushtigban_salar;Pushtigban-salar;Pushtigban-salar;Pushtigban-salar;;Pushtigban-salar;;;;;;;;;x
title_pushtigban_salar_desc;The Pushtigban-salar is the appointed commander of the royal guard, and as such, commands a significant amount of respect.;Le Pushtigban-salar est le commandant attitré de la garde royale et ce titre lui confère une grande marque de respect.;Der Pushtigban-salar ist der ernannte Kommandant der königlichen Garde und birgt als solcher viel Respekt.;;El Pushtigban-salar es el comandante designado de la guardia real, y como tal, goza de un gran respeto.;;;;;;;;;x
title_spahbod;Spahbod;Spahbod;Spahbod;;Spahbod;;;;;;;;;x
title_spahbod_desc;This title, roughly meaning army chief, can be traced all the way back to the Achaemenid Empire, and during the Sassanid reign there were four Spahbods assigned to each corner of the Persian realm. It remains a prestigious military office.;Ce titre, qui signifie approximativement 'chef de l'armée', est utilisé depuis l'Empire achéménide. Durant le règne sassanide, il existait quatre Spahbods, chacun assigné à un coin du royaume perse. C'est encore aujourd'hui un poste militaire très prestigieux.;Dieser Titel bedeutet ungefähr "Armee-Häuptling" und geht auf das Achämenidenreich zurück. Während der sassanidischen Herrschaft gab es vier Spahbods, die den Ecken des Reiches zugeordnet waren. Er ist noch immer ein prestigeträchtiger Titel.;;Este título, que más o menos significa jefe del ejército, puede rastrearse hasta el Imperio Aqueménida, y durante el reinado Sasánida había cuatro Spahbods asignados a cada rincón del reino Persa. Sigue siendo un cargo militar de prestigio.;;;;;;;;;x
title_eran_ambaragbed;Eran Ambaragbed;Eran Ambaragbed;Eran Ambaragbed;;Eran Ambaragbed;;;;;;;;;x
title_eran_ambaragbed_desc;As the minister of the magazines, it is the responsibility of the Eran Ambaragbed to see to the arms and armaments of the realm's warriors.;En tant que 'ministre du dépôt d'armes', l'Eran Ambaragbed a la responsabilité de la gestion des armes et armements des guerriers du royaume.;Als "Minister der Magazine" liegt es in der Verantwortung des Eran Ambaragbed, sich um die Waffen und Rüstungen der Krieger des Reiches zu kümmern.;;Como el Ministro del Almacén, es responsabilidad del Eran Ambaragbed  ver las armas y el armamento de los guerreros del reino.;;;;;;;;;x
job_chancellor_zoroastrian_group;Astabadh;Astabadh;Astabadh;;Astabadh;;;;;;;;;x
job_marshal_zoroastrian_group;Eran Spahbod;Eran spahbod;Eran Spahbod;;Eran Spahbod;;;;;;;;;x
job_treasurer_zoroastrian_group;Darik-Pat;Darik-pat;Darik-Pat;;Darik-Pat;;;;;;;;;x
EVTDESC_TOG_4001;I trust you are in good health, [Root.GetTitledFirstName]. My name is Palnatoke, and I have taken it upon myself to create a brotherhood of warriors devoted to Thor and Odin. While sailing along the coast of Stettin, I discovered the perfect site to build our stronghold and I would ask your permission to settle this land.\n\nSigned,\n[From.GetTitledName];J'espère que vous allez bien, [Root.GetTitledFirstName]. Je m'appelle Palnatoke, et j'ai pris la décision de créer une fraternité de guerriers dévoués à Thor et Odin. En naviguant près des côtes de Stettin, j'ai trouvé l'endroit idéal pour bâtir notre forteresse et je viens vous demander la permission de m'établir sur cette terre.\n\nSigné,\n[From.GetTitledName];Ich hoffe, es geht Euch gut, [Root.GetTitledFirstName]. Mein Name ist Palnatoke und ich habe es auf mich genommen, eine Bruderschaft der Krieger zu Ehren von Thor und Odin zu gründen. Während ich die Küste von Stettin entlangsegelte, entdeckte ich den perfekten Ort für unsere Festung und ich möchte um Eure Erlaubnis bitten, dieses Land besiedeln zu dürfen.\n\nGezeichnet,\n[From.GetTitledName];;Confío en que te encuentras bien de salud, [Root.GetTitledFirstName]. Mi nombre es Palnatoke, y me he nombrado para crear una hermandad de guerreros dedicados a Thor y Odín. Mientras navegaba a lo largo de la costa de Stettin, descubrí el sitio perfecto para construir nuestra fortaleza y te pido permiso para establecerme en esta tierra.\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTOPTA_TOG_4001;By all means, build your castle.;Je vous en prie, construisez votre château.;Aber sicher, baut Euer Schloss.;;Por supuesto, construye tu castillo.;;;;;;;;;x
EVTOPTC_TOG_4001;No, I want no troublemakers in my land.;Non, je ne veux pas de fauteurs de troubles sur mes terres.;Nein, ich kann keine Unruhestifter in meinem Land gebrauchen.;;No, no quiero problemas en mi tierra.;;;;;;;;;x
